arquivo_json;experiment_name;timestamp;total_questions;successful_queries;failed_queries;config_use_rag;config_retrieval_method;config_k;config_dense_weight;config_bm25_weight;config_llm;latency_ms_mean;latency_ms_std;latency_ms_min;latency_ms_max;latency_ms_median;num_chunks_mean;num_chunks_std;num_chunks_min;num_chunks_max;num_chunks_median;tokens_used_mean;tokens_used_std;tokens_used_min;tokens_used_max;tokens_used_median;bertscore_precision_mean;bertscore_precision_std;bertscore_precision_min;bertscore_precision_max;bertscore_precision_median;bertscore_recall_mean;bertscore_recall_std;bertscore_recall_min;bertscore_recall_max;bertscore_recall_median;bertscore_f1_mean;bertscore_f1_std;bertscore_f1_min;bertscore_f1_max;bertscore_f1_median;answer_relevancy_mean;answer_relevancy_std;answer_relevancy_min;answer_relevancy_max;answer_relevancy_median;faithfulness_mean;faithfulness_std;faithfulness_min;faithfulness_max;faithfulness_median;context_precision_mean;context_precision_std;context_precision_min;context_precision_max;context_precision_median;context_recall_mean;context_recall_std;context_recall_min;context_recall_max;context_recall_median;config_use_few_shot
model_comparison_groq_k10_hybrid_50_50_few_shot_20260217_013845.json;model_comparison_groq_k10_hybrid_50_50_few_shot;2026-02-17T01:38:45.518448;29;0;29;True;hybrid;10,0;0,5;0,5;groq:llama-3.1-8b-instant;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;True
model_comparison_groq_k10_hybrid_70_30_few_shot.json;model_comparison_groq_k10_hybrid_70_30_few_shot;2026-02-16T15:54:07.946029;1;1;0;True;hybrid;10,0;0,7;0,3;groq:llama-3.1-8b-instant;1179,6424388885498;0,0;1179,6424388885498;1179,6424388885498;1179,6424388885498;10,0;0,0;10,0;10,0;10,0;3661,0;0,0;3661,0;3661,0;3661,0;0,5548345446586609;0,0;0,5548345446586609;0,5548345446586609;0,5548345446586609;0,6060600876808167;0,0;0,6060600876808167;0,6060600876808167;0,6060600876808167;0,5793170928955078;0,0;0,5793170928955078;0,5793170928955078;0,5793170928955078;0,8650010158762768;0,0;0,8650010158762768;0,8650010158762768;0,8650010158762768;1,0;0,0;1,0;1,0;1,0;0,6111111110805556;0,0;0,6111111110805556;0,6111111110805556;0,6111111110805556;0,3333333333333333;0,0;0,3333333333333333;0,3333333333333333;0,3333333333333333;True
model_comparison_groq_k10_hybrid_70_30_few_shot_20260216_185646.json;model_comparison_groq_k10_hybrid_70_30_few_shot;2026-02-16T18:56:46.269346;3;3;0;True;hybrid;10,0;0,7;0,3;groq:llama-3.1-8b-instant;1490,0549252827961;499,24736783430217;1009,5994472503662;2178,3270835876465;1282,238245010376;10,0;0,0;10,0;10,0;10,0;3200,6666666666665;135,96404753545042;3020,0;3348,0;3234,0;0,5525997082392374;0,030778154679709145;0,5236215591430664;0,5952160358428955;0,5389615297317505;0,585385819276174;0,058825881292558814;0,5042561292648315;0,641894519329071;0,6100068092346191;0,5650060375531515;0,01358117728503451;0,5459734797477722;0,57675701379776;0,5722876191139221;0,8756214981833068;0,012287647990554072;0,8642894153295893;0,8926966308692016;0,8698784483511296;0,9733333333333333;0,03771236166328251;0,92;1,0;1,0;0,421693121674709;0,22137530728681146;0,11111111109999999;0,6111111110805556;0,5428571428435713;0,2222222222222222;0,15713484026367722;0,0;0,3333333333333333;0,3333333333333333;True
model_comparison_groq_k10_hybrid_70_30_few_shot_20260217_013825.json;model_comparison_groq_k10_hybrid_70_30_few_shot;2026-02-17T01:38:25.973597;29;8;21;True;hybrid;10,0;0,7;0,3;groq:llama-3.1-8b-instant;1211,4242017269135;242,0477364059005;991,2843704223633;1626,2547969818115;1131,4891576766968;10,0;0,0;10,0;10,0;10,0;3356,5;225,77311620297044;2979,0;3749,0;3341,0;0,6175367012619972;0,054629510792454684;0,5261468291282654;0,6730005741119385;0,6283906102180481;0,5801983624696732;0,09440281993571369;0,3999783992767334;0,7075483202934265;0,6035128533840179;0,5927697792649269;0,0605329049407288;0,48608821630477905;0,6672731041908264;0,5921643674373627;0,7399449309486289;0,28301115468677557;0,0;0,8926966308692016;0,8604309252003408;0,9188988095238095;0,11254319764628712;0,7142857142857143;1,0;1,0;0,47857142855347423;0,29913581753927376;0,0;0,8761904761729524;0,5769841269620635;0,40773809523809523;0,26175252610172633;0,0;1,0;0,3333333333333333;True
model_comparison_groq_k3_bm25_few_shot.json;model_comparison_groq_k3_bm25_few_shot;2026-02-16T15:45:58.115700;1;1;0;True;bm25;3,0;;;groq:llama-3.1-8b-instant;852,1249294281006;0,0;852,1249294281006;852,1249294281006;852,1249294281006;3,0;0,0;3,0;3,0;3,0;1856,0;0,0;1856,0;1856,0;1856,0;0,571191668510437;0,0;0,571191668510437;0,571191668510437;0,571191668510437;0,6088085770606995;0,0;0,6088085770606995;0,6088085770606995;0,6088085770606995;0,5894004702568054;0,0;0,5894004702568054;0,5894004702568054;0,5894004702568054;0,8757881819852691;0,0;0,8757881819852691;0,8757881819852691;0,8757881819852691;0,8333333333333334;0,0;0,8333333333333334;0,8333333333333334;0,8333333333333334;0,9999999999;0,0;0,9999999999;0,9999999999;0,9999999999;0,3333333333333333;0,0;0,3333333333333333;0,3333333333333333;0,3333333333333333;True
model_comparison_groq_k3_bm25_few_shot_20260216_182628.json;model_comparison_groq_k3_bm25_few_shot;2026-02-16T18:26:28.251077;3;3;0;True;bm25;3,0;;;groq:llama-3.1-8b-instant;620,0427214304606;179,53713158350428;490,4289245605469;873,9278316497803;495,7714080810547;3,0;0,0;3,0;3,0;3,0;1260,6666666666667;201,43871414292624;1057,0;1535,0;1190,0;0,580993135770162;0,05238308796016304;0,5102286338806152;0,6353561878204346;0,597394585609436;0,5987495581309;0,040254214756830387;0,5480667352676392;0,6465418338775635;0,6016401052474976;0,5882484912872314;0,038071288104606645;0,5521767139434814;0,640900194644928;0,5716685652732849;0,8737475693616902;0,021059244351834074;0,8516543116630365;0,9020902564961016;0,8674981399259326;0,9444444444444445;0,0785674201318386;0,8333333333333334;1,0;1,0;0,9999999999;0,0;0,9999999999;0,9999999999;0,9999999999;0,1111111111111111;0,15713484026367722;0,0;0,3333333333333333;0,0;True
model_comparison_groq_k3_bm25_few_shot_20260216_203309.json;model_comparison_groq_k3_bm25_few_shot;2026-02-16T20:33:09.185126;29;29;0;True;bm25;3,0;;;groq:llama-3.1-8b-instant;677,2170395686709;140,169283765349;427,0014762878418;949,383020401001;669,9559688568115;3,0;0,0;3,0;3,0;3,0;1442,655172413793;180,16702516277712;1057,0;1814,0;1434,0;0,58926139720555;0,051116179012119;0,42855483293533325;0,6899229884147644;0,5951976776123047;0,585328018870847;0,0805285127267467;0,3032296895980835;0,7287471890449524;0,5978624224662781;0,5832840820838665;0,05582858224316337;0,39690035581588745;0,7088038325309753;0,5920899510383606;0,4123611151048171;0,42725399679766807;0,0;0,8996134407999166;0,0;0,5986214146457552;0,3117242881791313;0,0;1,0;0,6;0,5114942528382184;0,44781511833437154;0,0;0,9999999999666667;0,49999999995;0,21948549534756434;0,3386344820070578;0,0;1,0;0,0;True
model_comparison_groq_k3_dense_few_shot.json;model_comparison_groq_k3_dense_few_shot;2026-02-16T15:45:06.487960;1;1;0;True;dense;3,0;;;groq:llama-3.1-8b-instant;1223,2518196105957;0,0;1223,2518196105957;1223,2518196105957;1223,2518196105957;1,0;0,0;1,0;1,0;1,0;1329,0;0,0;1329,0;1329,0;1329,0;0,6218476295471191;0,0;0,6218476295471191;0,6218476295471191;0,6218476295471191;0,6709794402122498;0,0;0,6709794402122498;0,6709794402122498;0,6709794402122498;0,6454799175262451;0,0;0,6454799175262451;0,6454799175262451;0,6454799175262451;0,8973625142032539;0,0;0,8973625142032539;0,8973625142032539;0,8973625142032539;0,6363636363636364;0,0;0,6363636363636364;0,6363636363636364;0,6363636363636364;0,9999999999;0,0;0,9999999999;0,9999999999;0,9999999999;0,3333333333333333;0,0;0,3333333333333333;0,3333333333333333;0,3333333333333333;True
model_comparison_groq_k3_dense_few_shot_20260216_182325.json;model_comparison_groq_k3_dense_few_shot;2026-02-16T18:23:25.041377;3;3;0;True;dense;3,0;;;groq:llama-3.1-8b-instant;1003,983736038208;105,63054149114659;860,6278896331787;1112,0421886444092;1039,2811298370361;1,3333333333333333;0,4714045207910317;1,0;2,0;1,0;818,6666666666666;21,483844059096022;795,0;847,0;814,0;0,572489062945048;0,024343986483071227;0,5387300848960876;0,5952160358428955;0,5835210680961609;0,5739148457845052;0,049862932083271014;0,5042561292648315;0,6182423830032349;0,5992460250854492;0,5712442000706991;0,02237897088400957;0,5459734797477722;0,6003801822662354;0,5673789381980896;0,8600615565222883;0,009946064733400822;0,8463295286102482;0,8695657256270275;0,8642894153295893;1,0;0,0;1,0;1,0;1,0;0,83333333325;0,2357022603719456;0,49999999995;0,9999999999;0,9999999999;0,1111111111111111;0,15713484026367722;0,0;0,3333333333333333;0,0;True
model_comparison_groq_k3_dense_few_shot_20260216_200123.json;model_comparison_groq_k3_dense_few_shot;2026-02-16T20:01:23.636499;29;29;0;True;dense;3,0;;;groq:llama-3.1-8b-instant;1035,092098959561;172,8588634622189;823,6846923828125;1394,852638244629;961,8377685546875;2,5172413793103448;0,814552538690877;0,0;3,0;3,0;1358,2758620689656;340,2512151592706;388,0;1860,0;1388,0;0,6054759015297068;0,05468554924743093;0,4619685709476471;0,708025336265564;0,6136555671691895;0,6052490102833715;0,07399953657128426;0,4710344672203064;0,7836463451385498;0,6071969270706177;0,60223323312299;0,04964718402328684;0,5092074275016785;0,7439190149307251;0,6078198552131653;0,3890357763998229;0,41873051293413094;0,0;0,9020902564961016;0,0;0,7474577895421491;0,25373078476872085;0,0;1,0;0,7840909090909092;0,6994047618578867;0,40723813627741445;0,0;0,9999999999666667;0,9999999999;0,2963293650793651;0,37103284684922855;0,0;1,0;0,1;True
model_comparison_groq_k3_hybrid_50_50_few_shot.json;model_comparison_groq_k3_hybrid_50_50_few_shot;2026-02-16T15:47:44.692959;1;1;0;True;hybrid;3,0;0,5;0,5;groq:llama-3.1-8b-instant;1060,3389739990234;0,0;1060,3389739990234;1060,3389739990234;1060,3389739990234;3,0;0,0;3,0;3,0;3,0;1804,0;0,0;1804,0;1804,0;1804,0;0,5855804681777954;0,0;0,5855804681777954;0,5855804681777954;0,5855804681777954;0,6022369861602783;0,0;0,6022369861602783;0,6022369861602783;0,6022369861602783;0,5937919616699219;0,0;0,5937919616699219;0,5937919616699219;0,5937919616699219;0,8973625142032539;0,0;0,8973625142032539;0,8973625142032539;0,8973625142032539;0,7777777777777778;0,0;0,7777777777777778;0,7777777777777778;0,7777777777777778;0,9999999999;0,0;0,9999999999;0,9999999999;0,9999999999;0,3333333333333333;0,0;0,3333333333333333;0,3333333333333333;0,3333333333333333;True
model_comparison_groq_k3_hybrid_50_50_few_shot_20260216_183326.json;model_comparison_groq_k3_hybrid_50_50_few_shot;2026-02-16T18:33:26.109498;3;3;0;True;hybrid;3,0;0,5;0,5;groq:llama-3.1-8b-instant;1091,1915302276611;164,2280880453035;937,4096393585205;1318,8128471374512;1017,3521041870117;3,0;0,0;3,0;3,0;3,0;1320,3333333333333;222,87265920749954;1057,0;1602,0;1302,0;0,5749487479527792;0,038421901265274075;0,5208714008331299;0,6065802574157715;0,597394585609436;0,611795167128245;0,045096939952757265;0,5480667352676392;0,6458079218864441;0,6415108442306519;0,5907263358434042;0,024681017574717346;0,5716685652732849;0,6255797147750854;0,574930727481842;0,8675465734633363;0,004001857280852236;0,862652577923232;0,8724550541775797;0,8675320882891969;0,8919753086419754;0,10484745525594462;0,75;1,0;0,9259259259259259;0,83333333325;0,2357022603719456;0,49999999995;0,9999999999;0,9999999999;0,2222222222222222;0,15713484026367722;0,0;0,3333333333333333;0,3333333333333333;True
model_comparison_groq_k3_hybrid_50_50_few_shot_20260216_214230.json;model_comparison_groq_k3_hybrid_50_50_few_shot;2026-02-16T21:42:30.310300;29;29;0;True;hybrid;3,0;0,5;0,5;groq:llama-3.1-8b-instant;1090,8080956031536;275,09071266362014;774,2674350738525;2033,0703258514404;1010,3332996368408;3,0;0,0;3,0;3,0;3,0;1480,2758620689656;194,98273956354475;1035,0;1858,0;1432,0;0,6067905960411861;0,051675525276604704;0,47304385900497437;0,6832585334777832;0,6053261160850525;0,5929113945056652;0,08604245949187758;0,41031157970428467;0,7236526012420654;0,6152427792549133;0,5953047398863167;0,05421892522114641;0,4911714792251587;0,6899343729019165;0,5992504954338074;0,4080590166554601;0,42299965711530335;0,0;0,8793177399457764;0,0;0,6413293353323337;0,2973283556095853;0,0;1,0;0,6666666666666666;0,643678160870977;0,4254232463542512;0,0;0,9999999999666667;0,9999999999;0,20229885057471264;0,31670369226770445;0,0;1,0;0,0;True
model_comparison_groq_k3_hybrid_70_30_few_shot.json;model_comparison_groq_k3_hybrid_70_30_few_shot;2026-02-16T15:46:44.161936;1;1;0;True;hybrid;3,0;0,7;0,3;groq:llama-3.1-8b-instant;1045,881748199463;0,0;1045,881748199463;1045,881748199463;1045,881748199463;3,0;0,0;3,0;3,0;3,0;1801,0;0,0;1801,0;1801,0;1801,0;0,5882161855697632;0,0;0,5882161855697632;0,5882161855697632;0,5882161855697632;0,6023144721984863;0,0;0,6023144721984863;0,6023144721984863;0,6023144721984863;0,5951818227767944;0,0;0,5951818227767944;0,5951818227767944;0,5951818227767944;0,8973625142032539;0,0;0,8973625142032539;0,8973625142032539;0,8973625142032539;1,0;0,0;1,0;1,0;1,0;0,9999999999;0,0;0,9999999999;0,9999999999;0,9999999999;0,3333333333333333;0,0;0,3333333333333333;0,3333333333333333;0,3333333333333333;True
model_comparison_groq_k3_hybrid_70_30_few_shot_20260216_182957.json;model_comparison_groq_k3_hybrid_70_30_few_shot;2026-02-16T18:29:57.325843;3;3;0;True;hybrid;3,0;0,7;0,3;groq:llama-3.1-8b-instant;1334,5175584157307;145,2673225894004;1176,013469696045;1526,95631980896;1300,5828857421875;3,0;0,0;3,0;3,0;3,0;1338,6666666666667;204,44124393630125;1057,0;1536,0;1423,0;0,5738235314687093;0,019575245622862232;0,5494646430015564;0,597394585609436;0,5746113657951355;0,617884119351705;0,04950122655232094;0,5480667352676392;0,6572320461273193;0,6483535766601562;0,5931546092033386;0,015811047959379543;0,5716685652732849;0,6092591881752014;0,5985360741615295;0,8801859373987577;0,015550887299450923;0,8675320882891969;0,9020902564961016;0,8709354674109747;0,8314814814814815;0,08244381218352614;0,75;0,9444444444444444;0,8;0,49999999995;0,4082482904230382;0,0;0,9999999999;0,49999999995;0,2222222222222222;0,15713484026367722;0,0;0,3333333333333333;0,3333333333333333;True
model_comparison_groq_k3_hybrid_70_30_few_shot_20260216_210728.json;model_comparison_groq_k3_hybrid_70_30_few_shot;2026-02-16T21:07:28.043284;29;29;0;True;hybrid;3,0;0,7;0,3;groq:llama-3.1-8b-instant;1098,9905801312677;250,43476539396454;767,1396732330322;1933,0775737762451;1095,7427024841309;3,0;0,0;3,0;3,0;3,0;1465,8620689655172;169,1010153394202;994,0;1824,0;1426,0;0,5973213674693272;0,06214203118120009;0,4963405430316925;0,750495970249176;0,6130954027175903;0,5806764061080998;0,11206179020275703;0,23329214751720428;0,7782504558563232;0,5972421169281006;0,5828704762047735;0,07952150155225593;0,3173990249633789;0,7624977231025696;0,5756534337997437;0,3142617219664984;0,4029596945965794;0,0;0,8931745305910117;0,0;0,6211739590137156;0,3262438174178035;0,0;1,0;0,6666666666666666;0,5804597700761495;0,44067757312232364;0,0;0,9999999999666667;0,5833333333041666;0,2568965517241379;0,35122983822582615;0,0;1,0;0,0;True
model_comparison_groq_k5_bm25_few_shot.json;model_comparison_groq_k5_bm25_few_shot;2026-02-16T15:49:20.061624;1;1;0;True;bm25;5,0;;;groq:llama-3.1-8b-instant;826,9281387329102;0,0;826,9281387329102;826,9281387329102;826,9281387329102;5,0;0,0;5,0;5,0;5,0;2459,0;0,0;2459,0;2459,0;2459,0;0,5718601942062378;0,0;0,5718601942062378;0,5718601942062378;0,5718601942062378;0,6126824617385864;0,0;0,6126824617385864;0,6126824617385864;0,6126824617385864;0,5915679335594177;0,0;0,5915679335594177;0,5915679335594177;0,5915679335594177;0,8973625142032539;0,0;0,8973625142032539;0,8973625142032539;0,8973625142032539;0,9;0,0;0,9;0,9;0,9;0,9999999999;0,0;0,9999999999;0,9999999999;0,9999999999;0,0;0,0;0,0;0,0;0,0;True
model_comparison_groq_k5_bm25_few_shot_20260216_183931.json;model_comparison_groq_k5_bm25_few_shot;2026-02-16T18:39:31.749966;3;3;0;True;bm25;5,0;;;groq:llama-3.1-8b-instant;712,7448717753092;145,61718746231875;510,0686550140381;845,6790447235107;782,4869155883789;5,0;0,0;5,0;5,0;5,0;1928,0;218,84393221349927;1623,0;2126,0;2035,0;0,5622895757357279;0,02948990012849165;0,5326743721961975;0,6025272011756897;0,5516671538352966;0,5808513164520264;0,058550854896856123;0,4991180896759033;0,6332098245620728;0,610226035118103;0,5680158933003744;0,015593318298209197;0,5459692478179932;0,5794709920883179;0,578607439994812;0,8877795287134657;0,006166508431459486;0,8808151117689414;0,8958072197585697;0,8867162546128861;0,8267973856209151;0,14416173202688087;0,6470588235294118;1,0;0,8333333333333334;0,7999999999472222;0,14142135620391835;0,699999999965;0,9999999999;0,6999999999766667;0,1111111111111111;0,15713484026367722;0,0;0,3333333333333333;0,0;True
model_comparison_groq_k5_bm25_few_shot_20260216_225332.json;model_comparison_groq_k5_bm25_few_shot;2026-02-16T22:53:32.132027;29;29;0;True;bm25;5,0;;;groq:llama-3.1-8b-instant;817,9142064061658;232,1401565963397;485,0423336029053;1449,6841430664062;850,8644104003906;5,0;0,0;5,0;5,0;5,0;2014,8620689655172;214,23218537580155;1587,0;2410,0;2013,0;0,5996197051015394;0,054447280731309035;0,4670843482017517;0,7201747298240662;0,6048712730407715;0,5831112440290123;0,10274970105677737;0,3032296895980835;0,740183413028717;0,6095183491706848;0,5855424424697613;0,06976882094322309;0,39690035581588745;0,7173132300376892;0,5887203812599182;0,40735761325490377;0,42266200101179835;0,0;0,903980269102132;0,0;0,6576837575316277;0,32876910135416426;0,0;1,0;0,7333333333333333;0,5072796934572908;0,43522307135007604;0,0;0,999999999975;0,6388888888675925;0,16995073891625614;0,2801855708249167;0,0;1,0;0,0;True
model_comparison_groq_k5_dense_few_shot.json;model_comparison_groq_k5_dense_few_shot;2026-02-16T15:48:25.936306;1;1;0;True;dense;5,0;;;groq:llama-3.1-8b-instant;960,5412483215332;0,0;960,5412483215332;960,5412483215332;960,5412483215332;1,0;0,0;1,0;1,0;1,0;1287,0;0,0;1287,0;1287,0;1287,0;0,558430552482605;0,0;0,558430552482605;0,558430552482605;0,558430552482605;0,5793861746788025;0,0;0,5793861746788025;0,5793861746788025;0,5793861746788025;0,5687154531478882;0,0;0,5687154531478882;0,5687154531478882;0,5687154531478882;0,8973625142032539;0,0;0,8973625142032539;0,8973625142032539;0,8973625142032539;1,0;0,0;1,0;1,0;1,0;0,9999999999;0,0;0,9999999999;0,9999999999;0,9999999999;0,3333333333333333;0,0;0,3333333333333333;0,3333333333333333;0,3333333333333333;True
model_comparison_groq_k5_dense_few_shot_20260216_183554.json;model_comparison_groq_k5_dense_few_shot;2026-02-16T18:35:54.429874;3;3;0;True;dense;5,0;;;groq:llama-3.1-8b-instant;966,939369837443;67,60754964992505;877,5374889373779;1040,9941673278809;982,2864532470703;1,3333333333333333;0,4714045207910317;1,0;2,0;1,0;829,0;17,682382946499793;804,0;842,0;841,0;0,5518826047579447;0,01824246736058633;0,5271657705307007;0,5706433653831482;0,5578386783599854;0,5477379262447357;0,05550092619475121;0,46948525309562683;0,5921480655670166;0,5815804600715637;0,5475548903147379;0,0245322636284024;0,5151452422142029;0,5744816064834595;0,5530378222465515;0,5289219907090024;0,37914171844582883;0,0;0,8695657256270275;0,7172002464999797;0,8583333333333334;0,1230401921686117;0,7;1,0;0,875;0,83333333325;0,2357022603719456;0,49999999995;0,9999999999;0,9999999999;0,1111111111111111;0,15713484026367722;0,0;0,3333333333333333;0,0;True
model_comparison_groq_k5_dense_few_shot_20260216_221609.json;model_comparison_groq_k5_dense_few_shot;2026-02-16T22:16:09.074117;29;29;0;True;dense;5,0;;;groq:llama-3.1-8b-instant;1147,5803441014782;246,8719093707187;819,5750713348389;1836,7667198181152;1069,9913501739502;3,689655172413793;1,6421904689366424;0,0;5,0;5,0;1682,655172413793;546,2046020502137;398,0;2389,0;1901,0;0,6167284959349139;0,06467335866290706;0,4536164700984955;0,7277852892875671;0,6248211860656738;0,5919432136519202;0,10577985016552316;0,3032296895980835;0,7381531000137329;0,6112412214279175;0,5993735810806011;0,07887675317216934;0,39690035581588745;0,7213630080223083;0,6195278167724609;0,4112736881388212;0,4123570906249559;0,0;0,8695657256270275;0,36996084439137955;0,5810199434024622;0,32969010968381635;0,0;1,0;0,513157894736842;0,6938492063054083;0,4004058216833306;0,0;0,9999999999666667;0,9333333333061805;0,3318452380952381;0,3941036996131257;0,0;1,0;0,14583333333333331;True
model_comparison_groq_k5_hybrid_50_50_few_shot.json;model_comparison_groq_k5_hybrid_50_50_few_shot;2026-02-16T15:51:08.047547;1;1;0;True;hybrid;5,0;0,5;0,5;groq:llama-3.1-8b-instant;1187,8924369812012;0,0;1187,8924369812012;1187,8924369812012;1187,8924369812012;5,0;0,0;5,0;5,0;5,0;2453,0;0,0;2453,0;2453,0;2453,0;0,572480320930481;0,0;0,572480320930481;0,572480320930481;0,572480320930481;0,6133943796157837;0,0;0,6133943796157837;0,6133943796157837;0,6133943796157837;0,5922315716743469;0,0;0,5922315716743469;0,5922315716743469;0,5922315716743469;0,8973625142032539;0,0;0,8973625142032539;0,8973625142032539;0,8973625142032539;0,8181818181818182;0,0;0,8181818181818182;0,8181818181818182;0,8181818181818182;0,9999999999;0,0;0,9999999999;0,9999999999;0,9999999999;0,3333333333333333;0,0;0,3333333333333333;0,3333333333333333;0,3333333333333333;True
model_comparison_groq_k5_hybrid_50_50_few_shot_20260216_184551.json;model_comparison_groq_k5_hybrid_50_50_few_shot;2026-02-16T18:45:51.957424;3;3;0;True;hybrid;5,0;0,5;0,5;groq:llama-3.1-8b-instant;1090,6115372975667;191,32712435244164;820,5342292785645;1239,8905754089355;1211,4098072052002;5,0;0,0;5,0;5,0;5,0;1867,6666666666667;198,46802149352817;1590,0;2042,0;1971,0;0,582642138004303;0,02951142008431663;0,5471968054771423;0,6194463968276978;0,5812832117080688;0,557904322942098;0,11178187609225401;0,3999783992767334;0,6429774165153503;0,6307571530342102;0,5607772469520569;0,05311178457598841;0,48608821630477905;0,605010449886322;0,5912330746650696;0,83079678877052;0,06443058686781836;0,7406446482990342;0,8873356013703023;0,8644101166422237;0,9185606060606061;0,07542540815052982;0,8181818181818182;1,0;0,9375;0,5777777777318519;0,32810717908188164;0,19999999998;0,9999999999;0,5333333333155555;0,2222222222222222;0,15713484026367722;0,0;0,3333333333333333;0,3333333333333333;True
model_comparison_groq_k5_hybrid_50_50_few_shot_20260217_000629.json;model_comparison_groq_k5_hybrid_50_50_few_shot;2026-02-17T00:06:29.065359;29;29;0;True;hybrid;5,0;0,5;0,5;groq:llama-3.1-8b-instant;1190,6425377418254;312,17161015975455;836,071252822876;2139,8558616638184;1161,0288619995117;5,0;0,0;5,0;5,0;5,0;2068,793103448276;213,794677413561;1627,0;2447,0;1992,0;0,605209057701045;0,06473314424944202;0,457904189825058;0,8035449385643005;0,6010116934776306;0,5791457038501213;0,10551604936519994;0,359300822019577;0,8144470453262329;0,6135033369064331;0,5867598077346539;0,07571518569331935;0,44221705198287964;0,8089593052864075;0,6026344299316406;0,38276594605890046;0,4249374113622414;0,0;0,8975254578274043;0,0;0,4833874844454307;0,36139544850191085;0,0;1,0;0,5;0,6100574712271933;0,39257585416720936;0,0;0,9999999999666667;0,699999999965;0,33039135194307606;0,3909591787822982;0,0;1,0;0,125;True
model_comparison_groq_k5_hybrid_70_30_few_shot.json;model_comparison_groq_k5_hybrid_70_30_few_shot;2026-02-16T15:50:13.243157;1;1;0;True;hybrid;5,0;0,7;0,3;groq:llama-3.1-8b-instant;1086,9364738464355;0,0;1086,9364738464355;1086,9364738464355;1086,9364738464355;5,0;0,0;5,0;5,0;5,0;2453,0;0,0;2453,0;2453,0;2453,0;0,5712364315986633;0,0;0,5712364315986633;0,5712364315986633;0,5712364315986633;0,6135216951370239;0,0;0,6135216951370239;0,6135216951370239;0,6135216951370239;0,5916244387626648;0,0;0,5916244387626648;0,5916244387626648;0,5916244387626648;0,8973625142032539;0,0;0,8973625142032539;0,8973625142032539;0,8973625142032539;0,9090909090909091;0,0;0,9090909090909091;0,9090909090909091;0,9090909090909091;0,9999999999;0,0;0,9999999999;0,9999999999;0,9999999999;0,0;0,0;0,0;0,0;0,0;True
model_comparison_groq_k5_hybrid_70_30_few_shot_20260216_184235.json;model_comparison_groq_k5_hybrid_70_30_few_shot;2026-02-16T18:42:35.850107;3;3;0;True;hybrid;5,0;0,7;0,3;groq:llama-3.1-8b-instant;999,1003672281901;149,02208631225702;790,4150485992432;1128,922462463379;1077,9635906219482;5,0;0,0;5,0;5,0;5,0;1865,6666666666667;197,44422559857813;1590,0;2042,0;1965,0;0,5724411805470785;0,03325150785815651;0,5477653741836548;0,6194463968276978;0,5501117706298828;0,5498238801956177;0,10780541255082639;0,3999783992767334;0,6490932703018188;0,6003999710083008;0,5514616966247559;0,04694039722431267;0,48608821630477905;0,5941400527954102;0,5741568207740784;0,83166406463261;0,06419836738663266;0,7418612514941448;0,8881299265274086;0,8650010158762768;0,8680555555555555;0,1446712962222199;0,6666666666666666;1,0;0,9375;0,5777777777318519;0,32810717908188164;0,19999999998;0,9999999999;0,5333333333155555;0,2222222222222222;0,15713484026367722;0,0;0,3333333333333333;0,3333333333333333;True
